question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:concept:name,case:Responsible_actor,case:endDate,case:caseStatus,case:parts,case:SUMleges,case:last_phase,case:case_type,case:startDate,case:requestComplete,case:IDofConceptCase,case:termName,case:caseProcedure,case:landRegisterID,case:Includes_subCases,dateStop,case:endDatePlanned
EMPTY,2014-01-28 00:00:00+00:00,,01_HOOFD_195,phase application receptive,2014-01-29 07:59:09+00:00,2014-01-27 23:00:00+00:00,1550894,1550894,fase aanvraag ontvankelijk,01_HOOFD_195,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-28 00:00:00+00:00,,01_HOOFD_490_1a,set decision status,2014-01-29 07:59:13+00:00,2014-01-27 23:00:00+00:00,1550894,1550894,instellen besluitstatus,01_HOOFD_490_1a,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
42,2014-01-31 00:00:00+00:00,,01_HOOFD_500,register objection and appeal periods,2014-02-01 08:23:12+00:00,2014-01-30 23:00:00+00:00,1550894,560781,registreren bezwaar beroepstermijn,01_HOOFD_500,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
False,2014-01-31 00:00:00+00:00,,16_LGSD_010,calculate final charges,2014-02-01 08:23:12+00:00,2014-01-30 23:00:00+00:00,1550894,560781,definitieve leges berekenen,16_LGSD_010,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
True,2014-01-31 00:00:00+00:00,,01_HOOFD_510_0,creating cover letter decision,2014-02-01 08:23:12+00:00,2014-01-30 23:00:00+00:00,1550894,560781,begeleidende brief beschikking aanmaken,01_HOOFD_510_0,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_490_5,record date of decision environmental permit,2014-01-29 11:21:59+00:00,2014-01-30 23:00:00+00:00,1550894,560781,registreren datum besluit omgevingsvergunning2,01_HOOFD_490_5,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_510_4,enter senddate decision,2014-02-01 09:31:49+00:00,2014-01-30 23:00:00+00:00,1550894,560781,invoeren verzenddatum beschikking,01_HOOFD_510_4,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_495,phase decision taken,2014-02-01 08:23:12+00:00,2014-01-30 23:00:00+00:00,1550894,560781,fase besluit genomen,01_HOOFD_495,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_510_2a,start decision phase decision permitting sent,2014-02-01 09:31:47+00:00,2014-01-30 23:00:00+00:00,1550894,560781,instellen besluitfase:besluit vergunnen verzonden,01_HOOFD_510_2a,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_515,phase decision sent,2014-02-01 09:31:49+00:00,2014-01-30 23:00:00+00:00,1550894,560781,fase beschikking verzonden,01_HOOFD_515,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_490_5a,set decision phase decision permitting decided,2014-02-01 08:23:10+00:00,2014-01-30 23:00:00+00:00,1550894,560781,instellen besluitfase:besluit vergunnen besloten,01_HOOFD_490_5a,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2014-02-01 08:23:12+00:00,2014-01-30 23:00:00+00:00,1550894,560781,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_510_3,enter senddate decision environmental permit,2014-02-01 09:31:49+00:00,2014-01-30 23:00:00+00:00,1550894,560781,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_3,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-31 00:00:00+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2014-02-01 08:23:15+00:00,2014-01-31 08:23:15+00:00,1550894,560781,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
False,2014-04-11 00:00:00+00:00,,01_BB_540,objection lodged against decision,2014-02-01 09:31:50+00:00,2014-04-10 22:00:00+00:00,1550894,560752,bezwaar tegen beschikking ingediend,01_BB_540,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-04-11 00:00:00+00:00,,01_BB_775,phase decision irrevocable,2014-04-12 06:06:44+00:00,2014-04-10 22:00:00+00:00,1550894,560752,fase besluit onherroepelijk,01_BB_775,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-04-11 00:00:00+00:00,,01_HOOFD_811,stop all running subcases 2b,2014-04-12 06:06:44+00:00,2014-04-10 22:00:00+00:00,1550894,560752,stop alle lopende deelzaken 2b,01_HOOFD_811,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-04-11 00:00:00+00:00,,01_HOOFD_809c,read publication date field,2014-04-12 06:06:44+00:00,2014-04-10 22:00:00+00:00,1550894,560752,veld datum publicatie uitlezen,01_HOOFD_809c,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-04-11 00:00:00+00:00,,01_HOOFD_809,read publication date field,2014-04-12 06:06:44+00:00,2014-04-10 22:00:00+00:00,1550894,560752,veld datum publicatie uitlezen,01_HOOFD_809,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-04-11 00:00:00+00:00,,01_BB_770,set phase: phase permitting irrevocable,2014-04-12 06:06:42+00:00,2014-04-11 06:06:42+00:00,1550894,560752,instellen besluitfase: oorspronkelijk besluit,01_BB_770,complete,8715188,1550894,2014-01-30 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2014-01-20 23:00:00+00:00,True,8715194.0,,,,N,,
EMPTY,2014-01-27 00:00:00+00:00,2014-01-30 08:12:42+00:00,01_HOOFD_010,register submission date request,2014-01-28 08:12:42+00:00,2014-01-23 23:00:00+00:00,560812,560781,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-01-27 00:00:00+00:00,,01_HOOFD_011,OLO messaging active,2014-01-28 08:16:41+00:00,2014-01-26 23:00:00+00:00,560812,560781,OLO berichtenverkeer actief,01_HOOFD_011,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-01-27 00:00:00+00:00,,01_HOOFD_020,send confirmation receipt,2014-01-28 08:16:41+00:00,2014-01-26 23:00:00+00:00,560812,560781,versturen ontvangstbevestiging,01_HOOFD_020,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
True,2014-01-27 00:00:00+00:00,,03_GBH_005,applicant is stakeholder,2014-01-28 08:16:41+00:00,2014-01-26 23:00:00+00:00,560812,560781,aanvrager is belanghebbende,03_GBH_005,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-01-27 00:00:00+00:00,,16_LGSV_010,calculate provisional charges,2014-01-28 08:16:41+00:00,2014-01-26 23:00:00+00:00,560812,560781,voorlopige leges berekenen,16_LGSV_010,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-01-27 00:00:00+00:00,,02_DRZ_010,forward to the competent authority,2014-01-28 08:16:41+00:00,2014-01-26 23:00:00+00:00,560812,560781,doorsturen aan bevoegd gezag,02_DRZ_010,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
True,2014-01-27 00:00:00+00:00,,04_BPT_005,regular procedure without MER,2014-01-28 08:16:41+00:00,2014-01-26 23:00:00+00:00,560812,560781,reguliere procedure zonder MER,04_BPT_005,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
True,2014-01-27 00:00:00+00:00,,01_HOOFD_065_0,create procedure confirmation,2014-01-28 08:16:43+00:00,2014-01-26 23:00:00+00:00,560812,560781,procedurebevestiging aanmaken,01_HOOFD_065_0,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-01-27 00:00:00+00:00,,01_HOOFD_110_0,create subcases completeness,2014-01-28 08:16:47+00:00,2014-01-26 23:00:00+00:00,560812,560781,deelzaken volledigheid aanmaken,01_HOOFD_110_0,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-01-27 00:00:00+00:00,,01_HOOFD_180,procedure change,2014-01-28 08:16:47+00:00,2014-01-26 23:00:00+00:00,560812,560781,procedure verandering,01_HOOFD_180,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-01-27 00:00:00+00:00,,01_HOOFD_061,start WABOprocedure,2014-01-28 08:16:43+00:00,2014-01-26 23:00:00+00:00,560812,560781,WABOprocedure instellen,01_HOOFD_061,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-01-27 00:00:00+00:00,,01_HOOFD_065_1,send procedure confirmation,2014-01-28 08:16:44+00:00,2014-01-26 23:00:00+00:00,560812,560781,procedurebevestiging versturen,01_HOOFD_065_1,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-01-27 00:00:00+00:00,2014-01-30 08:16:41+00:00,01_HOOFD_015,phase application received,2014-01-28 08:16:41+00:00,2014-01-26 23:00:00+00:00,560812,560781,fase aanvraag ontvangen,01_HOOFD_015,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-01-27 00:00:00+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2014-01-28 08:16:47+00:00,2014-01-27 08:16:47+00:00,560812,560781,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
True,2014-02-07 00:00:00+00:00,,08_AWB45_005,request complete,2014-01-28 08:16:47+00:00,2014-02-06 23:00:00+00:00,560812,560781,aanvraag volledig,08_AWB45_005,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,01_HOOFD_200,send letter in progress,2014-02-08 08:09:21+00:00,2014-02-06 23:00:00+00:00,560812,560781,brief in behandeling versturen,01_HOOFD_200,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,01_HOOFD_330,procedure change,2014-02-08 08:09:29+00:00,2014-02-06 23:00:00+00:00,560812,560781,procedure verandering,01_HOOFD_330,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,09_AH_I_010,article 34  WABO applies,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,artikel 34 WABO van toepassing,09_AH_I_010,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,01_HOOFD_380,grounds for refusal,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,weigeringsgrond,01_HOOFD_380,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,01_HOOFD_430,ask stakeholders views,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,belanghebbenden zienswijzen vragen,01_HOOFD_430,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,11_AH_II_010,suspension ground applicable,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,aanhoudingsgrond van toepassing,11_AH_II_010,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,13_CRD_010,coordination of application,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,coördinatie van toepassing,13_CRD_010,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,01_HOOFD_480,by law,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,van rechtswege,01_HOOFD_480,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,01_HOOFD_490_2,decision date prior to decision,2014-02-08 08:09:33+00:00,2014-02-06 23:00:00+00:00,560812,560781,besluitdatum voorafgaand aan beschikking,01_HOOFD_490_2,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,01_HOOFD_491,submit decision,2014-02-08 08:09:35+00:00,2014-02-06 23:00:00+00:00,560812,560781,beschikking voorleggen,01_HOOFD_491,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
42,2014-02-07 00:00:00+00:00,,01_HOOFD_500,register objection and appeal periods,2014-02-08 08:09:39+00:00,2014-02-06 23:00:00+00:00,560812,560781,registreren bezwaar beroepstermijn,01_HOOFD_500,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
False,2014-02-07 00:00:00+00:00,,16_LGSD_010,calculate final charges,2014-02-08 08:09:39+00:00,2014-02-06 23:00:00+00:00,560812,560781,definitieve leges berekenen,16_LGSD_010,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
True,2014-02-07 00:00:00+00:00,,01_HOOFD_510_0,creating cover letter decision,2014-02-08 08:09:39+00:00,2014-02-06 23:00:00+00:00,560812,560781,begeleidende brief beschikking aanmaken,01_HOOFD_510_0,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2014-02-08 08:09:39+00:00,2014-02-06 23:00:00+00:00,560812,560781,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_195,phase application receptive,2014-02-08 08:09:21+00:00,2014-02-06 23:00:00+00:00,560812,560781,fase aanvraag ontvankelijk,01_HOOFD_195,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_250_1,treat subcases content,2014-02-08 08:09:21+00:00,2014-02-06 23:00:00+00:00,560812,560781,behandelen deelzaken inhoudelijkheid,01_HOOFD_250_1,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_490_5a,set decision phase decision permitting decided,2014-02-08 08:09:37+00:00,2014-02-06 23:00:00+00:00,560812,560781,instellen besluitfase:besluit vergunnen besloten,01_HOOFD_490_5a,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-04-11 00:00:00+00:00,,01_HOOFD_510_2a,start decision phase decision permitting sent,2014-04-12 06:12:40+00:00,2014-02-06 23:00:00+00:00,560812,560752,instellen besluitfase:besluit vergunnen verzonden,01_HOOFD_510_2a,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_375,phase advice known,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,fase advies bekend,01_HOOFD_375,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_250_2,completed subcases content,2014-02-08 08:09:27+00:00,2014-02-06 23:00:00+00:00,560812,560781,deelzaken inhoudelijkheid afgerond,01_HOOFD_250_2,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_494a,phase decision ready,2014-02-08 08:09:35+00:00,2014-02-06 23:00:00+00:00,560812,560781,fase beschikking gereed,01_HOOFD_494a,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_490_1a,set decision status,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,instellen besluitstatus,01_HOOFD_490_1a,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_490_4,generating decision environmental permit,2014-02-08 08:09:33+00:00,2014-02-06 23:00:00+00:00,560812,560781,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_495,phase decision taken,2014-02-08 08:09:39+00:00,2014-02-06 23:00:00+00:00,560812,560781,fase besluit genomen,01_HOOFD_495,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_490_1,creating environmental permit decision,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_370,assessment of content completed,2014-02-08 08:09:31+00:00,2014-02-06 23:00:00+00:00,560812,560781,inhoudelijke beoordeling afgerond,01_HOOFD_370,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-02-07 00:00:00+00:00,,01_HOOFD_490_5,record date of decision environmental permit,2014-02-08 08:09:35+00:00,2014-02-07 08:09:35+00:00,560812,560781,registreren datum besluit omgevingsvergunning2,01_HOOFD_490_5,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
EMPTY,2014-04-11 00:00:00+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2014-02-08 08:09:42+00:00,2014-02-07 08:09:42+00:00,560812,560752,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,8743906,560812,2014-02-06 23:00:00+00:00,G,Kap,64.4895,Besluit onherroepelijk,557669,2014-01-23 23:00:00+00:00,True,,,,,N,,
